"","business_id","name","address","city","state","postal_code","latitude","longitude","categories"
"488","mlXQFMNrCFgnOjQhylD9yw","Pizza Hut","3850 S Las Vegas Blvd","Las Vegas","NV","89109",36.0990357434,-115.1748771965,"Chicken Wings, Food, Pasta Shops, Restaurants, Specialty Food, Italian, Pizza"
"489","l3EkLGreTXChG0TQHyo2ow","Wendy's","2601 S Eastern Ave","Las Vegas","NV","89169",36.1429731,-115.1192942,"Restaurants, Burgers, Fast Food"
"490","mLA7V2VDQ9u1rTR_hSM-1g","Albertsons","8350 W Cheyenne Ave","Las Vegas","NV","89129",36.2200433,-115.2754402,"Shopping, Grocery, Food, Drugstores"
"491","x4txqZRe2f8-sTzt0myCVg","The Coffee Bean & Tea Leaf","McCarran Airport","Las Vegas","NV","89119",36.0862080203,-115.1381869325,"Coffee & Tea, Food"
"492","GcqBRZ3_PcSelMCUOeuxdQ","Taco Bell","6520 N Buffalo","Las Vegas","NV","89131",36.280054736,-115.2656491045,"Tex-Mex, Restaurants, Fast Food, Mexican"
"493","EtWhX8jFs9rgDrvEOpFeIw","Subway","8000 W Sahara Ave","Las Vegas","NV","89117",36.1442895,-115.266024,"Fast Food, Sandwiches, Restaurants"
"494","rQhSytWZ2vhzsfzBW4fKgQ","Jack in the Box","3311 S Nellis Blvd","Las Vegas","NV","89121",36.1287965378,-115.0658121554,"Burgers, Fast Food, Restaurants"
"495","V6Od7XYl_PznuG19DPfTAQ","Panda Express","6630 N Durango Dr","Las Vegas","NV","89149",36.281315,-115.287263,"Chinese, Fast Food, Restaurants"
"496","txeee1LquHOaroqXodi4UQ","Little Caesars Pizza","1155 E Twain Ave","Las Vegas","NV","89169",36.1209019,-115.138783,"Restaurants, Pizza"
"497","yZIA98HUgPYx4BY8iZr3IA","Jack in the Box","2301 S Decatur Blvd","Las Vegas","NV","89102",36.145829,-115.2076349,"Fast Food, Burgers, Restaurants"
"498","onC6LNdf3HIwjB6LqMjQxw","Jack in the Box","6515 E Lake Mead Blvd","Las Vegas","NV","89156",36.1951593434,-115.0300752093,"Restaurants, Burgers, Fast Food"
"499","Gbk9rnZVJ1lFqFxqsDNjug","The UPS Store","3157 N Rainbow Blvd, Ste K-7","Las Vegas","NV","89108",36.2173958652,-115.2448376862,"Notaries, Local Services, Printing Services, Shipping Centers, Mailbox Centers"
"500","7GfA5WMSRd-JCaPxnwgIQw","Panda Express","7017 Spring Mountain Rd","Las Vegas","NV","89117",36.1252875,-115.2462028,"Fast Food, Restaurants, Chinese"
"501","BS4u8wkRb70FDBZcYkJ9kQ","7-Eleven","4620 Russell Rd","Las Vegas","NV","89120",36.0860729,-115.0726217,"Coffee & Tea, Service Stations, Food, Gas Stations, Convenience Stores, Shopping, Gas Stations, Automotive"
"502","7TWSlQLZBok5PxlnnoZ5Hg","The UPS Store","10170 W Tropicana Ave, #156","Las Vegas","NV","89147",36.101441,-115.314091,"Printing Services, Couriers & Delivery Services, Shipping Centers, Local Services, Mailbox Centers, Notaries"
"503","ARaEqwQGuSucAdwNXf6njw","Wells Fargo Bank","7100 N Durango Dr","Las Vegas","NV","89149",36.2903202,-115.2872312,"Banks & Credit Unions, Financial Services"
"504","efKSiP2E4DMW5VGfIqB8QA","GNC","87 N. Nellis Blvd","Las Vegas","NV","89110",36.1613589,-115.0636816,"Health Markets, Specialty Food, Food, Shopping, Vitamins & Supplements"
"505","qE9yIXn2GQb2-4a_qOOKzg","McDonald's","4855 S Maryland Pkwy","Las Vegas","NV","89119",36.1017577,-115.1374538,"Burgers, Restaurants, Fast Food, Coffee & Tea, Food"
"506","hwR00bYYMCcrkyqB-tN2Ow","7-Eleven","5725 S Durango Dr","Las Vegas","NV","89113",36.0848088,-115.2796697,"Gas Stations, Coffee & Tea, Service Stations, Gas Stations, Food, Convenience Stores, Automotive"
"507","6zKU06XeCBdRDnzgNB5NmQ","Starbucks","3799 Las Vegas Blvd. South","Las Vegas","NV","89109",36.10201,-115.17023,"Coffeeshops, Nightlife, Food, Desserts, Coffee & Tea"
"508","jJ2YgibOcokkyq4Rrwt1_A","FedEx Office Print & Ship Center","316 E Bridger Ave, Ste 104","Las Vegas","NV","89101",36.167595,-115.143397,"Printing Services, Shipping Centers, Local Services, Signmaking, Professional Services"
"509","BheSFu5s8VCNFg6ijBrRJw","Supercuts","1449 N Jones Blvd, Santa Fe Plaza","Las Vegas","NV","89108",36.187524,-115.225378,"Barbers, Beauty & Spas, Men's Hair Salons, Cosmetics & Beauty Supply, Shopping, Hair Salons, Hair Stylists"
"510","lNHIqmZJlQ_h6SQlOmD7sQ","The UPS Store","3570 Las Vegas Blvd S","Las Vegas","NV","89109",36.1161559,-115.1750576,"Shipping Centers, Notaries, Printing Services, Local Services"
"511","9zvglUorc3YOpN3SyJQKZw","Tropical Smoothie Cafe","10140 West Tropicana Avenue, #126","Las Vegas","NV","89147",36.1005024,-115.3143631,"Restaurants, Juice Bars & Smoothies, Food, Fast Food, Sandwiches"
"512","4I4OoW0tbaoG4I4D2spF3w","Del Taco","8471 W Sahara Ave","Las Vegas","NV","89117",36.1436335,-115.2764657,"Restaurants, Mexican"
"513","yJuh5QlowCFLH9PVRhOcpw","Supercuts","7920 W Tropical Pkwy Ste 140, Centennial Center","Las Vegas","NV","89149",36.271467,-115.267706,"Hair Salons, Cosmetics & Beauty Supply, Barbers, Hair Stylists, Beauty & Spas, Men's Hair Salons, Shopping"
"514","F7OsiFk9aLZtqZczA84xpw","Popeyes Louisiana Kitchen","4910 S Maryland Pkwy","Las Vegas","NV","89119",36.100395,-115.1363065,"American (Traditional), Restaurants, Southern, Hot Dogs, Chicken Wings, Fast Food"
"515","EDIWHTt423Eg4XJ7A8ZeOA","Hertz Rent A Car","221 North Rampart Blvd","Las Vegas","NV","89145",36.175747,-115.2917528,"Car Rental, Hotels & Travel"
"516","t-ly88_ekX43VWn-aYIQgQ","Ross Dress for Less","4620 W. Sahara Ave.","Las Vegas","NV","89102",36.1464184,-115.2047092,"Fashion, Shopping, Men's Clothing, Department Stores, Home & Garden, Women's Clothing, Home Decor, Discount Store"
"517","UrLrciFVqdgmMKkgCncx9Q","Burger King","6091 N Decatur Blvd","Las Vegas","NV","89131",36.2706222155,-115.207235961,"Restaurants, Fast Food, Food, Burgers"
"518","uNnqRx6HAyEO6ErfQes86A","Supercuts","7785 N Durango Rd Ste 145, Tule Springs Shopping Ctr","Las Vegas","NV","89131",36.301049,-115.279572,"Barbers, Shopping, Hair Salons, Cosmetics & Beauty Supply, Hair Stylists, Beauty & Spas, Men's Hair Salons"
"519","mbZe40oM-Ha-Q_qWh49-Mg","Little Caesars Pizza","4825 S. Rainbow Blvd. #202, Ste 202","Las Vegas","NV","89103",36.1008769,-115.2445968,"Pizza, Restaurants, Fast Food"
"520","-9Ir5OiFiOszIgeFgalXcw","Starbucks","3700 W Flamingo Rd, Star Deli","Las Vegas","NV","89103",36.117507,-115.18814,"Food, Coffee & Tea"
"521","T8iUsZ3nUXC94VEaL-_f2g","Terrible Herbst","7300 W Cheyenne Ave","Las Vegas","NV","89129",36.2188297,-115.2518542,"Gas Stations, Car Wash, Oil Change Stations, Automotive"
"522","Qus1EKJhd0Mi-BnnEeuv5Q","Starbucks","5881 E Charleston Blvd","Las Vegas","NV","89142",36.158603,-115.045514,"Food, Coffee & Tea"
"523","dk1MV0MP32Xq-iBxzewl0A","Tropical Smoothie Cafe","9773 West Flamingo Road, Suite 100","Las Vegas","NV","89147",36.1141698,-115.3086428,"Food, Sandwiches, Salad, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch"
"524","ajwGl90CuCZac3BKWY1ShQ","McDonald's","8120 S Eastern","Las Vegas","NV","89123",36.0418652586,-115.1179271936,"Fast Food, Burgers, Food, Coffee & Tea, Restaurants"
"525","JrTBWai2-Cu8FPJhDJiiLw","Subway","4551 W Flamingo Rd","Las Vegas","NV","89103",36.1151292126,-115.2031004698,"Restaurants, Sandwiches, Fast Food"
"526","hPCheDmQDna-2iiJ4c553w","Subway","351 E Silverado Ranch Blvd","Las Vegas","NV","89183",36.0125312805,-115.15650177,"Fast Food, Restaurants, Sandwiches"
"527","qqJkYCUIzGvmtOVtnxznfw","Pizza Hut","7450 W. Cheyenne Ave, #102","Las Vegas","NV","89129",36.2190682,-115.2588929,"Pizza, Restaurants"
"528","o978wbGfXvZgxbeQJCaq7A","The UPS Store","6440 Skypointe Dr, Ste 140","Las Vegas","NV","89131",36.2797947417,-115.2616287104,"Notaries, Local Services, Mailbox Centers, Shipping Centers, Printing Services"
"529","mOaUsE3ApwXijfOTF1H0zw","CVS Pharmacy","8750 W Charleston Blvd","Las Vegas","NV","89117",36.161612,-115.286887,"Health & Medical, Drugstores, Pharmacy, Shopping"
"530","7VWtmHsd4HSNDkF5f5xnng","Burger King","7810 Las Vegas Blvd S","Las Vegas","NV","89123",36.0476105637,-115.1717244293,"Restaurants, Burgers, Fast Food"
"531","tXZqvRjANGuIUnDNuWXKLw","The UPS Store","8550 W Desert Inn Rd, Ste 102","Las Vegas","NV","89117",36.1315103,-115.2779706,"Printing Services, Shipping Centers, Local Services, Mailbox Centers, Notaries"
"532","rwfZVEomWWGb-1wrvCpRuQ","Denny's","7341 W Lake Mead Blvd","Las Vegas","NV","89128",36.1956311925,-115.2524222747,"Restaurants, Breakfast & Brunch, American (Traditional), Diners"
"533","vUYz-JgVTAtUGUbQuF7czw","Del Taco","7480 W Lake Mead Blvd","Las Vegas","NV","89128",36.1964536,-115.2576658,"Restaurants, Mexican, Fast Food"
"534","AiXzyI2Xehh-1yvbB-WcYw","Panda Express","5111 Boulder Hwy","Las Vegas","NV","89122",36.112908,-115.061849,"Caterers, Fast Food, Chinese, Event Planning & Services, Restaurants"
"535","U4zMxObmQSJiwp5TuH_TBA","Chase Bank","5270 S Fort Apache","Las Vegas","NV","89148",36.09321,-115.296428,"Financial Services, Banks & Credit Unions"
"536","5fpXjlC71y_mKORnPdX5zA","Roberto's Taco Shop","6355 E Russell Rd","Las Vegas","NV","89122",36.0836794,-115.0334159,"Fast Food, Mexican, Restaurants"
"537","sJ8B4Lq6AY-m5dzIbDNgyQ","McDonald's","7310 S Las Vegas Blvd","Las Vegas","NV","89123",36.0564610147,-115.1713621616,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea"
"538","Y0T8dk93Fl_4k_BXQPVWdw","Panda Express","3318 E Flamingo Rd","Las Vegas","NV","89121",36.115599,-115.102283,"Event Planning & Services, Chinese, Restaurants, Caterers, Fast Food"
"539","k9iaLNexdMN28-ilFSle9w","Starbucks","3049 Las Vegas Blvd S","Las Vegas","NV","89109",36.1314967,-115.1645622,"Food, Coffee & Tea"
"540","viF0-RoaFXv-R2oOvI0fBA","7-Eleven","3970 N Tenaya Way","Las Vegas","NV","89129",36.2327356,-115.2507324,"Automotive, Beer, Wine & Spirits, Convenience Stores, Food, Coffee & Tea, Gas Stations"
"541","pUhU5ohYv65g8B47dTXAKA","Starbucks","591 N. Eastern Ave., 110","Las Vegas","NV","89101",36.173622,-115.116703,"Food, Coffee & Tea"
"542","S6apFS5ghsQg69rcBvm2Qg","Capriotti's Sandwich Shop","11011 W Charleston Blvd","Las Vegas","NV","89135",36.1564004,-115.3335562,"Restaurants, Sandwiches"
"543","twJM4xNk1M10G7BdWyyaQA","Extra Space Storage","3435 N Lamb Blvd","Las Vegas","NV","89115",36.2222066,-115.0806332,"Self Storage, Local Services"
"544","8RaBVWFkysjREG-1itH_pg","The Coffee Bean & Tea Leaf","3663 Las Vegas Blvd S, Ste 45","Las Vegas","NV","89109",36.1105711008,-115.1706308477,"Restaurants, Coffee & Tea, Food"
"545","zkTckNL3SkwCFIHk6YathQ","Supercuts","Decatur Pl, 3650 S Decatur Blvd, Ste 10","Las Vegas","NV","89103",36.1240362516,-115.2074179885,"Men's Hair Salons, Beauty & Spas, Barbers, Shopping, Hair Salons, Hair Stylists, Cosmetics & Beauty Supply"
"546","4KYR3M0NTK1wo1w5sgSKLA","U.S. Bank","5940 W Flamingo Rd","Las Vegas","NV","89103",36.115159,-115.222166,"Banks & Credit Unions, Financial Services"
"547","biFv9mXsP0V4omBUy1Z-MA","Pizza Hut","9014 W Sahara Ave","Las Vegas","NV","89117",36.1452874912,-115.2950038782,"Pizza, Italian, Chicken Wings, Restaurants"
"548","wK9FufvwR6LGhpts8o_ayA","Taco Bell","2670 S Maryland Pkwy","Las Vegas","NV","89109",36.1416838053,-115.1364170015,"Food, Restaurants, Tex-Mex, Mexican, Fast Food"
"549","dL0Ax4AI8ZN8LK0o7bdS2A","Bank of America","4112 Blue Diamond Rd","Las Vegas","NV","89139",36.0390359748,-115.1947732124,"Real Estate, Financial Services, Mortgage Brokers, Home Services, Banks & Credit Unions"
"550","rihKlAiPgJa5XcpZ1h9-bw","KFC","5930 Centennial Center Blvd","Las Vegas","NV","89149",36.2707001,-115.263,"Restaurants, Chicken Shop, Chicken Wings, Fast Food"
"551","xPRP3dpUogdBHG4G58LiaA","Ross Dress for Less","516 S Decatur Blvd","Las Vegas","NV","89107",36.1659551,-115.206141,"Women's Clothing, Home Decor, Men's Clothing, Shopping, Discount Store, Fashion, Department Stores, Home & Garden"
"552","QTdKLMRGdfXmEoyzSYcNMA","Jack in the Box","804 N Nellis Blvd","Las Vegas","NV","89110",36.1744306312,-115.0617780833,"Fast Food, Restaurants"
"553","sPd9YmvS6eSWzTvqowcBXA","Tropical Smoothie Cafe","4503 Paradise Road, #310","Las Vegas","NV","89169",36.1070574,-115.1525552,"Breakfast & Brunch, Juice Bars & Smoothies, Sandwiches, Restaurants, Food"
"554","IUm5jbVbC49gAI-q2KrZLA","Starbucks","2120 N. Rampart","Las Vegas","NV","89128",36.198681,-115.282914,"Coffee & Tea, Food"
"555","SN-K4j0UOzcdPXsITyLJ8Q","AT&T Store","1049 S Rainbow Blvd, Ste P0h","Las Vegas","NV","89145",36.159471461,-115.2443352312,"Home Services, Security Systems, Local Services, Mobile Phone Accessories, Electronics, Shopping, Mobile Phones, IT Services & Computer Repair, Telecommunications"
"556","8w2Mzdz-JKy3qOpndK1Wqw","Subway","3519 S Maryland Pkwy","Las Vegas","NV","89109",36.1256685,-115.1376391,"Restaurants, Fast Food, Sandwiches"
"557","E2FuxOUs1T1qqKtmq6Gj-A","7-Eleven","4890 W Tropicana","Las Vegas","NV","89103",36.1012755379,-115.207303,"Automotive, Service Stations, Gas Stations, Grocery, Gas Stations, Coffee & Tea, Food, Convenience Stores"
"558","bZMcorDrciRbjdjRyANcjA","Bodyheat Tanning","9075 S Eastern Ave, Ste 202","Las Vegas","NV","89123",36.0251468,-115.1192942,"Tanning, Day Spas, Beauty & Spas"
"559","qNL6VUnwB_knODEpZV-F2w","Albertsons","5975 W Tropicana Ave","Las Vegas","NV","89103",36.0988541521,-115.2238107992,"Drugstores, Grocery, Shopping, Food"
"560","3wrVKOsaYt2zt9EYE_1Auw","Wells Fargo Bank","4016 S Rainbow Blvd","Las Vegas","NV","89103",36.1156469,-115.2424074,"Banks & Credit Unions, Financial Services"
"561","BXidyfEJE724CEzNSiigQQ","Starbucks","2411 West Sahara Ave","Las Vegas","NV","89102",36.142893,-115.174767,"Coffee & Tea, Food"
"562","eor-8FeKLBLo_7RM_08zVQ","Albertsons","1001 S Rainbow Blvd","Las Vegas","NV","89145",36.1601592094,-115.2454271198,"Food, Grocery, Shopping, Drugstores"
"563","JNICCucvO3qA90UK02KY6A","7-Eleven","6495 S Pecos Rd","Las Vegas","NV","89120",36.0721407,-115.1016246,"Food, Coffee & Tea, Convenience Stores"
"564","Pn8DcG2Uz6Ly8tO_EpI5tw","Subway","372 E Tropicana Ave, Ste 100","Las Vegas","NV","89169",36.102996,-115.156124,"Fast Food, Sandwiches, Restaurants"
"565","4Pp4elkJkXl6vXUbnp2qqg","U.S. Bank","600 E Warm Springs Rd, Ste 150, McCarran Ctr","Las Vegas","NV","89119",36.0574329,-115.1494979,"Banks & Credit Unions, Financial Services"
"566","Hk0oRsqZa1tl7k0pPTj02A","7-Eleven","6950 W Charleston Blvd","Las Vegas","NV","89117",36.1595451647,-115.2505952865,"Food, Convenience Stores, Grocery, Coffee & Tea"
"567","6WEXp9m9ZbFpWmO3OXHX6g","Albertsons","2885 E Desert Inn Rd","Las Vegas","NV","89121",36.1282355,-115.1110015,"Grocery, Food, Shopping, Drugstores"
"568","dqtWVr1WlaQcmPPCrmZH3w","Del Taco","4470 N Rancho Dr","Las Vegas","NV","89130",36.241263,-115.2334009,"Restaurants, Fast Food, Mexican"
"569","PrFfdw7WuGAnrkyAIzX65g","Subway","10550 S Highlands Pkwy, Ste 100","Las Vegas","NV","89141",35.9974897,-115.2056326,"Soup, Sandwiches, Restaurants, Fast Food"
"570","KmuShPRAqHf77kdPaH6mcQ","Albertsons","2835 S Nellis Blvd","Las Vegas","NV","89121",36.1385173,-115.0672328,"Drugstores, Food, Grocery, Shopping"
"571","lz_TRWWkRAzHo_BzX_j7ng","Enterprise Rent-A-Car","7150 S Durango, Ste 180","Las Vegas","NV","89113",36.0580753,-115.2784336,"Hotels & Travel, Car Rental"
"572","TFv1jD6oxu4l_vuqgQfHOA","CVS Pharmacy","8320 W Cheyenne Ave","Las Vegas","NV","89129",36.22,-115.275,"Grocery, Pharmacy, Health & Medical, Food, Drugstores, Shopping"
"573","2D3IgP6Bu28GxoNXBrChaQ","Walgreens","6825 N Durango Dr","Las Vegas","NV","89149",36.2850044,-115.2884813,"Pharmacy, Cosmetics & Beauty Supply, Convenience Stores, Photography Stores & Services, Shopping, Drugstores, Beauty & Spas, Health & Medical, Food"
"574","bAhgP8iVP7gw26KjpZ1miw","Starbucks","1650 N Buffalo Dr","Las Vegas","NV","89128",36.189721,-115.258868,"Coffee & Tea, Food"
"575","gQXeLTrzLcsMOr0YjqbJ7Q","Albertsons","5500 Boulder Hwy","Las Vegas","NV","89122",36.1017393,-115.0546087,"Food, Grocery, Drugstores, Shopping, Convenience Stores"
"576","cOXFVPnjx-xewpC_sqll1Q","Terrible Herbst","4895 Spring Mountain Rd","Las Vegas","NV","89102",36.1259346078,-115.2076577332,"Gas Stations, Automotive, Convenience Stores, Food"
"577","HDuOyfHAxRKrO1cWutqiyA","US Post Office","4885 E Carey Ave","Las Vegas","NV","89115",36.202477,-115.067294,"Local Services, Post Offices, Public Services & Government, Shipping Centers"
"578","cFmranpzNq60YuAJDwCWVQ","Domino's Pizza","4860 Blue Diamond Rd, Ste 160","Las Vegas","NV","89139",36.0340897,-115.2074639,"Food, Sandwiches, Chicken Wings, Restaurants, Pizza, Food Delivery Services"
"579","NlpsCKu8FiGo2BvZSZdpFg","Subway","740 S Decatur Blvd","Las Vegas","NV","89107",36.1636834,-115.207039,"Sandwiches, Restaurants, Pizza, Fast Food"
"580","MTx-Zdl_KcU_z9G832XAjg","Taco Bell","8033 N Durango Dr","Las Vegas","NV","89131",36.3074953,-115.2790587,"Fast Food, Restaurants"
"581","HU7yPtYVgStoZl6t40wdHg","Subway","4955 E Craig Rd, Ste 1","Las Vegas","NV","89115",36.2400283,-115.0656432,"Fast Food, Sandwiches, Restaurants"
"582","EHgHjnNw5P4l4pgmSv7TcQ","Dollar Tree","9350 W Lake Mead Blvd","Las Vegas","NV","89134",36.20649,-115.29888,"Shopping, Arts & Crafts, Discount Store"
"583","OpR1dL0_rt27L0JZ96Jz5A","Terrible Herbst","9991 W Charleston Blvd","Las Vegas","NV","89117",36.1584315,-115.3136604,"Automotive, Convenience Stores, Food, Gas Stations, Car Wash"
"584","DitL2M_iiHq0DcuA1vNMAQ","Panda Express","4590 W Sahara Ave, Ste 101","Las Vegas","NV","89102",36.1443596405,-115.2072256431,"Chinese, Restaurants, Fast Food"
"585","zpXTbidP23E8Yaxyh8c4HA","Port of Subs","4412 N Rancho Dr","Las Vegas","NV","89130",36.2399724,-115.2303475,"Restaurants, Sandwiches"
"586","RshUhfxSaLJN421LlEgwnA","Albertsons","4800 Blue Diamond Rd","Las Vegas","NV","89139",36.035288,-115.207125,"Grocery, Shopping, Drugstores, Food"
"587","BmSJ6C7Y9s3tHotRetVbmA","U.S. Bank","2385 E Windmill Ln","Las Vegas","NV","89123",36.0404788794,-115.119343573,"Financial Services, Banks & Credit Unions"
"588","b4a9xvX1LtwcZx6a5SiFVw","Port of Subs","9255 S Eastern Ave, Ste 300","Las Vegas","NV","89123",36.021123,-115.119086,"Delis, Sandwiches, Salad, Restaurants"
"589","Iqo0w4Q67H-qcLkjbPfbwQ","Walgreens","3480 S Jones Blvd","Las Vegas","NV","89146",36.1260915,-115.2243927,"Convenience Stores, Shopping, Photography Stores & Services, Beauty & Spas, Cosmetics & Beauty Supply, Food, Drugstores"
"590","5TY-YMiAXgBjmP_y4AiXhg","Capriotti's Sandwich Shop","4949 N Rancho Dr","Las Vegas","NV","89130",36.249908,-115.2441383,"Sandwiches, Food, Restaurants"
"591","fqG3Lyemjt540765ugfgFg","The UPS Store","2550 E Desert Inn Rd","Las Vegas","NV","89121",36.1307903234,-115.1148325183,"Notaries, Shipping Centers, Couriers & Delivery Services, Printing Services, Mailbox Centers, Local Services"
"592","T_33Uxd_2yQ8X7FTgNMmtQ","Great Clips","9975 S Eastern Ave, Ste 105B","Las Vegas","NV","89183",36.0072306,-115.11531,"Hair Salons, Beauty & Spas"
"593","FMBL6Te_BaMc_WWCMfYmmA","7-Eleven","9775 W Russell Rd","Las Vegas","NV","89148",36.08463,-115.3061993,"Coffee & Tea, Service Stations, Automotive, Gas Stations, Food, Grocery, Convenience Stores, Gas Stations"
"594","BSCHN8XmA_R1fKA9dJlSWw","Starbucks","7075 W Ann Rd","Las Vegas","NV","89130",36.260879,-115.248082,"Food, Coffee & Tea"
"595","YnTy9CvjTlxhFzsQqb8ETA","GNC","11035 Lavender Hill Drive","Las Vegas","NV","89135",36.1449318,-115.3345184,"Specialty Food, Nutritionists, Shopping, Health Markets, Food, Vitamins & Supplements, Health & Medical"
"596","yI09eudWaPVjS0Oaz-68FA","Starbucks","9851 W Charleston","Las Vegas","NV","89117",36.157915,-115.312457,"Food, Coffee & Tea"
"597","AI7zxDNVgO3pDyAP_rcA7A","Chipotle Mexican Grill","7170 N Durango Rd, Ste 150","Las Vegas","NV","89149",36.2914992819,-115.2873648133,"Mexican, Fast Food, Restaurants"
"598","5G4Tg_hBfUGilQWj2lj8IA","Port of Subs","7920 West Tropical Pkwy","Las Vegas","NV","89149",36.2714973,-115.267591,"Delis, Sandwiches, Restaurants"
"599","OyJDaAAMr220qkZsovCARQ","Starbucks","751 N. Rancho Drive, #110","Las Vegas","NV","89106",36.178229,-115.177287,"Food, Coffee & Tea"
"600","gOrFC-2-msNhkyhHXH41eA","7-Eleven","1415 E Fremont","Las Vegas","NV","89101",36.1648646681,-115.1294834912,"Gas Stations, Gas Stations, Service Stations, Coffee & Tea, Automotive, Food, Convenience Stores"
"601","Iv6G7cDNydPoYLss-uokVA","Roberto's Taco Shop","2875 S Nellis Blvd, Ste A2","Las Vegas","NV","89121",36.13744,-115.067181,"Restaurants, Mexican, Fast Food, Tacos"
"602","A6gAFtCLejOWCkJmeNkHkQ","Quest Diagnostics","6485 S Rainbow Blvd, Ste 102","Las Vegas","NV","89118",36.0709519,-115.2432242,"Health & Medical, Laboratory Testing, Diagnostic Services"
"603","VScOuCenagEz3pD1jZqTIA","U.S. Bank","2135 S Decatur Blvd","Las Vegas","NV","89102",36.1484049,-115.208713,"Financial Services, Banks & Credit Unions"
"604","Rmw9HB35S9qobQKN6bXgmA","Pizza Hut","6130 W Lake Mead Blvd","Las Vegas","NV","89108",36.1971668974,-115.2242623327,"Pizza, Restaurants"
"605","6nPyQJp7xmc1cvYaolwn8Q","Subway","9360 W Flamingo Rd, Ste 103","Las Vegas","NV","89147",36.1153804549,-115.2965373381,"Fast Food, Sandwiches, Restaurants"
"606","mfQfNIb3TYeBSxsN1WD8eA","McDonald's","6990 S Rainbow Rd","Las Vegas","NV","89118",36.0617722737,-115.241922657,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea"
"607","WfzZ2V4PPMe7IP9iKak-iw","Enterprise Rent-A-Car","160 E Flamingo Rd","Las Vegas","NV","89109",36.115132,-115.165745,"Car Rental, Hotels & Travel"
"608","VFcx35QDd_kZgLT4UDV8xg","Roberto's Taco Shop","4503 Paradise Rd, Ste C-130","Las Vegas","NV","89169",36.1071301803,-115.1522839442,"Restaurants, Fast Food, Mexican"
"609","AqnkjBe-vMHibyGbegApGg","The UPS Store","7995 Blue Diamond Rd, Ste 102","Las Vegas","NV","89178",36.018384,-115.2655615,"Local Services, Shipping Centers, Printing Services, Graphic Design, Professional Services, Notaries"
"610","nqEVBidvTFZWR2_9uQespw","Terrible Herbst","1343 E Silverado Ranch Blvd","Las Vegas","NV","89183",36.012797,-115.1353587,"Car Wash, Gas Stations, Automotive"
"611","0N53m33GANYeHHl-s22d4Q","Port of Subs","190 E Flamingo Rd","Las Vegas","NV","89109",36.1149704,-115.1645342,"Delis, Sandwiches, Restaurants, Event Planning & Services, Caterers"
"612","4s_kb5VXnx96fEJLZ_AkIQ","McDonald's","4135 S Grand Canyon Dr","Las Vegas","NV","89147",36.1147044,-115.3082285,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food"
"613","NM9A38hqiOAYbnUPpNz-UQ","Panda Express","1300 S Lamb Blvd, Ste 100","Las Vegas","NV","89104",36.1576681365,-115.07981135,"Restaurants, Chinese, Fast Food"
"614","MQlJrXuMAkTtWQQU_nszLQ","Wendy's","7150 W Lake Mead Blvd","Las Vegas","NV","89128",36.1964299,-115.2479644,"Hot Dogs, Burgers, Restaurants, Fast Food"
"615","MTkDsAaz-bQKrEB_czblUA","Pizza Hut","6895 E. Lake Mead Blvd., #1","Las Vegas","NV","89156",36.1941838,-115.025515,"Chicken Wings, Pizza, Restaurants"
"616","ojeaE5Xk4AlBYlGSewfnqA","Autozone","9051 W Flamingo Rd","Las Vegas","NV","89147",36.1143403,-115.2892685,"Auto Parts & Supplies, Automotive, Auto Repair"
"617","WKfZPe1VRweH0Vg9j9LckA","KFC","2355 E Windmill Ln","Las Vegas","NV","89123",36.0422,-115.121,"Restaurants, Chicken Wings, Chicken Shop, Fast Food"
"618","gyhRXEtBzJvpAtamOLTtsw","Quest Diagnostics","3025 S Maryland Pkwy","Las Vegas","NV","89109",36.1356527,-115.1374691,"Health & Medical, Doctors"
"619","9l-p1Z2N5ra-k-EtwgbZVA","The UPS Store","5130 S Ft Apache Rd, Ste 215","Las Vegas","NV","89148",36.095896,-115.296384,"Shipping Centers, Mailbox Centers, Notaries, Local Services, Printing Services"
"620","jV-p3USnEP9WwOGDgzkYTA","Subway","4500 W Tropicana Ave","Las Vegas","NV","89103",36.1027192,-115.2019841,"Restaurants, Sandwiches, Fast Food"
"621","k_BaE5Mxos5mdp_YNQXyuw","Starbucks","2600 W Harmon Avenue","Las Vegas","NV","89158",36.109306,-115.178293,"Food, Coffee & Tea"
"622","6XJ4ddzEQ2GUQbLiXbgQ3Q","AT&T Store","4380 Blue Diamond Rd","Las Vegas","NV","89139",36.0375658581,-115.1987176549,"Shopping, Mobile Phones, Local Services, Mobile Phone Accessories, IT Services & Computer Repair, Telecommunications"
"623","NKltSi4vJ4nnaraLBwBX1w","Autozone","2181 N Nellis Blvd","Las Vegas","NV","89115",36.1994877,-115.0628014,"Auto Parts & Supplies, Automotive"
"624","sa_EQBaXY6c2QA3ApkfX8w","The Coffee Bean & Tea Leaf","3355 Las Vegas Blvd S","Las Vegas","NV","89109",36.1219644128,-115.1680023387,"Coffee & Tea, Food, Bakeries"
"625","3Bh7ipj_F8RacBEfZ3EwuA","Chevron","1500 W Bonanza Rd","Las Vegas","NV","89106",36.1773715238,-115.1614863176,"Automotive, Gas Stations"
